Wall time,Step,Value
1638944634.3467753,9,-0.7968523502349854
1638944636.8822083,19,-0.8659094572067261
1638944639.392708,29,-0.861282467842102
1638944641.8918016,39,-0.922310471534729
1638944644.4142041,49,-0.9399011731147766
1638944646.9428637,59,-0.9631200432777405
1638944649.4911675,69,-0.9696195125579834
1638944652.0615547,79,-0.9735681414604187
1638944654.5836291,89,-0.9793703556060791
1638944657.0975695,99,-0.9836457967758179
1638944659.5409484,109,-0.9684163331985474
1638944662.076512,119,-0.9783517718315125
1638944664.3432426,129,-0.9609211087226868
1638944666.443844,139,-0.9703925848007202
1638944668.4971395,149,-0.9163970947265625
1638944670.6214979,159,-0.8689194917678833
1638944672.7544305,169,-0.9444577693939209
1638944674.8187292,179,-0.9702638983726501
1638944676.9118361,189,-0.978519082069397
1638944679.0630798,199,-0.9444721937179565
1638944681.181924,209,-0.9648042917251587
1638944683.7248042,219,-0.9775594472885132
1638944685.8843024,229,-0.9866823554039001
1638944688.0875294,239,-0.9856276512145996
1638944690.2730832,249,-0.987037718296051
1638944692.5038593,259,-0.9860633611679077
1638944694.7851353,269,-0.9723893404006958
1638944697.082169,279,-0.9789719581604004
1638944699.3342853,289,-0.9895666837692261
1638944701.52623,299,-0.9905487298965454
1638944703.7065194,309,-0.9914442896842957
1638944706.0253758,319,-0.9877933263778687
1638944708.3016207,329,-0.985662579536438
1638944710.4569004,339,-0.9917685985565186
1638944712.6291945,349,-0.9864853620529175
1638944714.842613,359,-0.9934385418891907
1638944717.0085378,369,-0.9828284978866577
1638944719.1679983,379,-0.9821316599845886
1638944721.4262826,389,-0.9923027753829956
1638944723.626958,399,-0.990757942199707
1638944725.789132,409,-0.9559979438781738
1638944727.950325,419,-0.9875329732894897
1638944730.16762,429,-0.9865299463272095
1638944732.340776,439,-0.9873634576797485
1638944734.4977355,449,-0.979584813117981
1638944736.6718593,459,-0.9953502416610718
1638944738.8939054,469,-0.9881906509399414
1638944741.0628567,479,-0.9943752288818359
1638944743.2225738,489,-0.9869909882545471
1638944745.4199338,499,-0.9935926198959351
1638944747.530265,509,-0.9928125143051147
1638944749.824133,519,-0.975529670715332
1638944751.8725784,529,-0.9936141967773438
1638944754.3324704,539,-0.9916673302650452
1638944756.6950803,549,-0.9951406717300415
1638944758.8417182,559,-0.9912562370300293
1638944761.1371858,569,-0.9934961199760437
1638944763.4351428,579,-0.9933068752288818
1638944765.7415648,589,-0.9951233863830566
1638944768.279392,599,-0.9953383207321167
1638944770.9202273,609,-0.9950681924819946
1638944773.2244093,619,-0.9941160678863525
1638944775.5310738,629,-0.9913016557693481
1638944777.8433967,639,-0.9911231398582458
1638944780.240891,649,-0.9944980144500732
1638944782.5571277,659,-0.9838156700134277
1638944784.718699,669,-0.9939888715744019
1638944786.9393935,679,-0.9903405904769897
1638944789.1018746,689,-0.9786443710327148
1638944791.3461058,699,-0.98936527967453
1638944793.705582,709,-0.983045220375061
1638944795.9363568,719,-0.9170841574668884
1638944798.0061095,729,-0.9939020276069641
1638944800.1613648,739,-0.9878955483436584
1638944802.4612095,749,-0.9919930696487427
1638944804.7730203,759,-0.9906115531921387
1638944806.95129,769,-0.9899545907974243
1638944809.647292,779,-0.9765222072601318
1638944812.3816845,789,-0.975619912147522
1638944814.5843606,799,-0.9600647687911987
1638944816.9083867,809,-0.9851694107055664
1638944819.1751833,819,-0.9922066926956177
1638944821.3338587,829,-0.9859777092933655
1638944823.512453,839,-0.9913362264633179
1638944825.7120945,849,-0.9906613826751709
1638944827.8609905,859,-0.9879689812660217
1638944830.0257556,869,-0.9899064302444458
1638944832.2308178,879,-0.9862133860588074
1638944834.411536,889,-0.987554669380188
1638944836.5660214,899,-0.9831809997558594
1638944838.7366176,909,-0.9854142665863037
1638944841.0436192,919,-0.9878932237625122
1638944843.2135012,929,-0.9823486804962158
1638944845.3858309,939,-0.9915818572044373
1638944847.4989293,949,-0.9924216270446777
1638944850.10552,959,-0.992741584777832
1638944852.3062696,969,-0.9920884966850281
1638944854.560358,979,-0.9923446178436279
1638944856.79842,989,-0.9739084839820862
1638944858.9972155,999,-0.9789624214172363
1638944861.048349,1009,-0.9962925910949707
1638944863.150787,1019,-0.9921284317970276
1638944865.4449193,1029,-0.9950027465820312
1638944867.6579154,1039,-0.9939355254173279
1638944870.0341172,1049,-0.9902472496032715
1638944872.2293084,1059,-0.981013298034668
1638944874.4221888,1069,-0.9871938228607178
1638944876.6243963,1079,-0.9782946705818176
1638944878.7843006,1089,-0.993789553642273
1638944880.8695147,1099,-0.9859961867332458
1638944883.9325197,1109,-0.991212010383606
1638944886.124158,1119,-0.9897069931030273
1638944888.2861836,1129,-0.992138147354126
1638944890.58,1139,-0.9876493215560913
1638944892.8152282,1149,-0.9795796871185303
1638944895.0386426,1159,-0.989778459072113
1638944897.2064824,1169,-0.9769692420959473
1638944899.8099597,1179,-0.9849501848220825
1638944902.709987,1189,-0.9766004681587219
1638944905.0653553,1199,-0.9738508462905884
1638944907.415643,1209,-0.9918972253799438
1638944909.757503,1219,-0.9935025572776794
1638944911.9968245,1229,-0.9920727610588074
1638944914.228133,1239,-0.981492280960083
1638944916.4920745,1249,-0.994604229927063
1638944918.769873,1259,-0.9874602556228638
1638944921.000257,1269,-0.9795963764190674
1638944923.2385619,1279,-0.992450475692749
1638944925.4905338,1289,-0.9810035228729248
1638944927.7577329,1299,-0.9919276833534241
1638944930.0580857,1309,-0.9853116273880005
1638944932.2890415,1319,-0.9938209652900696
1638944934.534469,1329,-0.992814302444458
1638944936.810452,1339,-0.993770956993103
1638944939.0437536,1349,-0.9820802211761475
1638944941.2370775,1359,-0.9924895763397217
1638944943.8974915,1369,-0.9785586595535278
1638944946.1858702,1379,-0.9827886819839478
1638944948.9116285,1389,-0.9934873580932617
1638944951.1521728,1399,-0.9781695604324341
1638944953.384257,1409,-0.9700868129730225
1638944955.6245434,1419,-0.995648205280304
1638944957.907126,1429,-0.9889481067657471
1638944960.2075021,1439,-0.9940472841262817
1638944962.4316099,1449,-0.9870696067810059
1638944964.6554117,1459,-0.9932403564453125
1638944966.944969,1469,-0.9772555828094482
1638944969.1779482,1479,-0.9827678203582764
1638944971.4086015,1489,-0.9591989517211914
1638944973.6448987,1499,-0.9927452206611633
1638944975.933661,1509,-0.9918525218963623
1638944978.1685767,1519,-0.9882724285125732
1638944980.4084923,1529,-0.9929163455963135
1638944982.7527373,1539,-0.9889630675315857
1638944985.0164442,1549,-0.976506233215332
1638944987.5330455,1559,-0.9903797507286072
1638944989.7284317,1569,-0.9889811873435974
1638944991.981024,1579,-0.9469670057296753
1638944994.3628774,1589,-0.9732785820960999
1638944996.6927812,1599,-0.9805440306663513
1638944998.9317331,1609,-0.9947717785835266
1638945001.1775105,1619,-0.9974890351295471
1638945003.4433484,1629,-0.9923510551452637
1638945005.712381,1639,-0.9827218055725098
1638945007.9484005,1649,-0.9869986772537231
1638945010.1903327,1659,-0.9947243928909302
1638945012.4564047,1669,-0.9633936882019043
1638945014.728007,1679,-0.9941396713256836
1638945016.9645557,1689,-0.973758339881897
1638945019.6623018,1699,-0.9645881652832031
1638945021.9120276,1709,-0.9930187463760376
1638945024.1952677,1719,-0.9904384613037109
1638945026.554995,1729,-0.9839088320732117
1638945028.8938074,1739,-0.9932665824890137
1638945031.1346927,1749,-0.9812220335006714
1638945033.4030795,1759,-0.9741194248199463
1638945035.6709557,1769,-0.9906530380249023
1638945037.9005961,1779,-0.9951829314231873
1638945040.138883,1789,-0.9765664339065552
1638945042.4056094,1799,-0.9927959442138672
1638945044.6704068,1809,-0.9833352565765381
1638945046.9057126,1819,-0.9858492612838745
1638945049.1398132,1829,-0.981124758720398
1638945051.478621,1839,-0.9953643083572388
1638945053.7527885,1849,-0.9922915101051331
1638945055.965763,1859,-0.996546745300293
1638945058.119204,1869,-0.994141697883606
1638945060.6466749,1879,-0.9941651821136475
1638945063.203277,1889,-0.9927471280097961
1638945065.5041838,1899,-0.9906375408172607
1638945067.7180886,1909,-0.9947144985198975
1638945069.9903631,1919,-0.9963347911834717
1638945072.3527315,1929,-0.9849834442138672
1638945074.6075063,1939,-0.9816162586212158
1638945076.844278,1949,-0.9444592595100403
1638945079.0717885,1959,-0.9546160697937012
1638945081.3953817,1969,-0.9909467697143555
1638945083.6549556,1979,-0.9912992715835571
1638945085.8469522,1989,-0.9876372218132019
1638945088.4399078,1999,-0.9957349300384521
1638945090.8241334,2009,-0.9905330538749695
1638945093.1541104,2019,-0.9963222146034241
1638945095.3999734,2029,-0.9860915541648865
1638945097.6386409,2039,-0.9975891709327698
1638945099.9850771,2049,-0.9974855780601501
1638945102.261413,2059,-0.984653115272522
1638945104.5181344,2069,-0.9951361417770386
1638945106.7523332,2079,-0.996578574180603
1638945108.9794862,2089,-0.9936414957046509
1638945111.315077,2099,-0.9931124448776245
1638945113.570105,2109,-0.9970414638519287
1638945115.8019888,2119,-0.9889434576034546
1638945118.0344067,2129,-0.9935301542282104
1638945120.3032322,2139,-0.9849744439125061
1638945122.561994,2149,-0.9940716028213501
1638945124.8032544,2159,-0.9934536218643188
1638945127.0444026,2169,-0.9909844398498535
1638945129.3095005,2179,-0.9928032159805298
1638945131.5650413,2189,-0.9956332445144653
1638945134.3343482,2199,-0.9931653738021851
1638945136.7052147,2209,-0.9950405359268188
1638945138.9686754,2219,-0.9939121603965759
1638945141.3143718,2229,-0.991351842880249
1638945143.5835824,2239,-0.9836826324462891
1638945145.8297174,2249,-0.981093168258667
1638945148.0702937,2259,-0.9939181208610535
1638945150.3387527,2269,-0.9949820041656494
1638945152.6015055,2279,-0.9907145500183105
1638945154.84972,2289,-0.986661970615387
1638945157.078959,2299,-0.979657769203186
1638945159.341037,2309,-0.9949206113815308
1638945161.6096666,2319,-0.9914587140083313
1638945163.842644,2329,-0.988484263420105
1638945166.0817556,2339,-0.9952473640441895
