Wall time,Step,Value
1638982163.3840306,510,0.10452499240636826
1638982291.1019683,1021,0.06667843461036682
1638982417.0206823,1532,0.058773767203092575
1638982542.8261857,2043,0.055023130029439926
1638982668.7694862,2554,0.0481170155107975
1638982794.884425,3065,0.04348126798868179
1638982920.8300877,3576,0.04564240202307701
1638983046.9710476,4087,0.039842620491981506
1638983172.972803,4598,0.03739898279309273
1638983299.077135,5109,0.03489676117897034
1638983425.2636912,5620,0.03405432030558586
1638983551.4321275,6131,0.032751645892858505
1638983677.6292856,6642,0.03031722642481327
1638983803.7206924,7153,0.030688868835568428
1638983930.0808563,7664,0.027837378904223442
1638984056.1892188,8175,0.02795148268342018
1638984182.4212341,8686,0.026655146852135658
1638984308.5979202,9197,0.024341192096471786
1638984434.8528068,9708,0.024196619167923927
1638984561.0849748,10219,0.02464820258319378
