Wall time,Step,Value
1638999721.2463865,510,0.10758819431066513
1638999793.581411,1021,0.06221912428736687
1638999865.9702587,1532,0.05016516521573067
1638999938.4500155,2043,0.043760720640420914
1639000010.9667711,2554,0.03915988653898239
1639000083.5884075,3065,0.03991978242993355
1639000156.1136017,3576,0.03448614850640297
1639000228.8169696,4087,0.03592808172106743
1639000301.5037074,4598,0.03267291933298111
1639000374.1923645,5109,0.029906274750828743
1639000447.2845297,5620,0.028008567169308662
1639000520.587281,6131,0.02521100826561451
1639000593.6705928,6642,0.025372421368956566
1639000666.8353271,7153,0.025298548862338066
1639000739.9409094,7664,0.022526608780026436
1639000813.0274127,8175,0.024474576115608215
1639000886.120839,8686,0.028303276747465134
1639000959.3005943,9197,0.02528553083539009
1639001032.3509436,9708,0.023853333666920662
1639001105.4660015,10219,0.02076202817261219
